OBJECTID,SID,BASIN,SUBBASIN,NAME,NATURE,year,month,day,Hurricane_Date,LAT,LON,USA_WIND,USA_PRES,geometry
691089,2022276N15249,EP,MM,Paine,TS,2022,10,3,1664856000000,15.4,-111.7,30,1007,"LINESTRING (-111.699951171995 15.3999996183638, -111.800048828035 15.6000003818445)"
691090,2022276N15249,EP,MM,Paine,TS,2022,10,3,1664856000000,15.6,-111.8,33,1007,"LINESTRING (-111.800048828035 15.6000003818445, -111.900024413808 15.8999996181267)"
691091,2022276N15249,EP,MM,Paine,TS,2022,10,3,1664856000000,15.9,-111.9,35,1006,"LINESTRING (-111.900024413808 15.8999996181267, -111.999999999581 16.2000007632744)"
691092,2022276N15249,EP,MM,Paine,TS,2022,10,3,1664856000000,16.2,-112.0,35,1006,"LINESTRING (-111.999999999581 16.2000007632744, -112.199951172025 16.3999996184226)"
691093,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,16.4,-112.2,35,1006,"LINESTRING (-112.199951172025 16.3999996184226, -112.300048828065 16.6000003812467)"
691094,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,16.6,-112.3,35,1006,"LINESTRING (-112.300048828065 16.6000003812467, -112.499999999611 16.7999992371221)"
691095,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,16.8,-112.5,35,1006,"LINESTRING (-112.499999999611 16.7999992371221, -112.699951172055 17.0000000001936)"
691096,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,17.0,-112.7,35,1006,"LINESTRING (-112.699951172055 17.0000000001936, -112.900024413869 17.2000007629882)"
691097,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,17.2,-112.9,35,1006,"LINESTRING (-112.900024413869 17.2000007629882, -113.099975586313 17.3999996185845)"
691098,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,17.4,-113.1,38,1006,"LINESTRING (-113.099975586313 17.3999996185845, -113.199951172086 17.499999999791)"
691099,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,17.5,-113.2,40,1005,"LINESTRING (-113.199951172086 17.499999999791, -113.300048828126 17.6000003813647)"
691100,2022276N15249,EP,MM,Paine,TS,2022,10,4,1664942400000,17.6,-113.3,38,1006,"LINESTRING (-113.300048828126 17.6000003813647, -113.499999999672 17.7999992371386)"
691101,2022276N15249,EP,MM,Paine,TS,2022,10,5,1665028800000,17.8,-113.5,35,1006,"LINESTRING (-113.499999999672 17.7999992371386, -113.699951172116 18.000000000422)"
691102,2022276N15249,EP,MM,Paine,TS,2022,10,5,1665028800000,18.0,-113.7,33,1007,"LINESTRING (-113.699951172116 18.000000000422, -113.900024413929 18.1000003812774)"
691103,2022276N15249,EP,MM,Paine,DS,2022,10,5,1665028800000,18.1,-113.9,30,1007,"LINESTRING (-113.900024413929 18.1000003812774, -114.099975586373 18.2000007628896)"
691104,2022276N15249,EP,MM,Paine,DS,2022,10,5,1665028800000,18.2,-114.1,30,1007,"LINESTRING (-114.099975586373 18.2000007628896, -114.300048828186 18.2999992368814)"
691105,2022276N15249,EP,MM,Paine,DS,2022,10,5,1665028800000,18.3,-114.3,30,1007,"LINESTRING (-114.300048828186 18.2999992368814, -114.499999999732 18.2999992368814)"
691106,2022276N15249,EP,MM,Paine,DS,2022,10,5,1665028800000,18.3,-114.5,28,1008,"LINESTRING (-114.499999999732 18.2999992368814, -114.699951172176 18.2999992368814)"
691107,2022276N15249,EP,MM,Paine,DS,2022,10,5,1665028800000,18.3,-114.7,25,1008,"LINESTRING (-114.699951172176 18.2999992368814, -114.800048828216 18.2999992368814)"
691108,2022276N15249,EP,MM,Paine,DS,2022,10,5,1665028800000,18.3,-114.8,25,1008,"LINESTRING (-114.800048828216 18.2999992368814, -114.900024413989 18.2000007628896)"
691109,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.2,-114.9,25,1008,"LINESTRING (-114.900024413989 18.2000007628896, -114.999999999762 18.1000003812774)"
691110,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.0,25,1009,"LINESTRING (-114.999999999762 18.1000003812774, -115.099975585535 18.1000003812774)"
691111,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.1,25,1009,"LINESTRING (-115.099975585535 18.1000003812774, -115.199951172206 18.1000003812774)"
691112,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.2,25,1009,"LINESTRING (-115.199951172206 18.1000003812774, -115.40002441402 18.1000003812774)"
691113,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.4,25,1009,"LINESTRING (-115.40002441402 18.1000003812774, -115.499999999793 18.1000003812774)"
691114,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.5,25,1009,"LINESTRING (-115.499999999793 18.1000003812774, -115.599975585565 18.1000003812774)"
691115,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.6,25,1009,"LINESTRING (-115.599975585565 18.1000003812774, -115.699951172237 18.1000003812774)"
691116,2022276N15249,EP,MM,Paine,DS,2022,10,6,1665115200000,18.1,-115.7,25,1009,"LINESTRING (-115.699951172237 18.1000003812774, -115.90002441405 18.2000007628896)"
691117,2022276N15249,EP,MM,Paine,DS,2022,10,7,1665201600000,18.2,-115.9,25,1009,"LINESTRING (-115.90002441405 18.2000007628896, -116.099975585596 18.2999992368814)"
691118,2022276N15249,EP,MM,Paine,DS,2022,10,7,1665201600000,18.3,-116.1,23,1009,"LINESTRING (-116.099975585596 18.2999992368814, -116.199951172267 18.5000000002872)"
691119,2022276N15249,EP,MM,Paine,DS,2022,10,7,1665201600000,18.5,-116.2,20,1009,"LINESTRING (-116.199951172267 18.5000000002872, -116.300048828307 18.7000007633111)"
691120,2022276N15249,EP,MM,Paine,DS,2022,10,7,1665201600000,18.7,-116.3,20,1009,"LINESTRING (-116.300048828307 18.7000007633111, -116.499999999853 19.0000000001198)"
691171,2022278N14331,NA,NA,Unnamed,TS,2022,10,4,1664942400000,13.6,-29.5,30,1007,"LINESTRING (-29.4999999999859 13.6000003815828, -29.9000244142432 13.8999996188537)"
691172,2022278N14331,NA,NA,Unnamed,TS,2022,10,4,1664942400000,13.9,-29.9,30,1007,"LINESTRING (-29.9000244142432 13.8999996188537, -30.1999511715619 14.1999998089941)"
691173,2022278N14331,NA,NA,Unnamed,TS,2022,10,4,1664942400000,14.2,-30.2,30,1007,"LINESTRING (-30.1999511715619 14.1999998089941, -30.4000244142734 14.3999996189063)"
691174,2022278N14331,NA,NA,Unnamed,TS,2022,10,4,1664942400000,14.4,-30.4,30,1007,"LINESTRING (-30.4000244142734 14.3999996189063, -30.5000000000463 14.6000003816703)"
691175,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,14.6,-30.5,30,1007,"LINESTRING (-30.5000000000463 14.6000003816703, -30.6999511715921 14.8000001909962)"
691176,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,14.8,-30.7,30,1007,"LINESTRING (-30.6999511715921 14.8000001909962, -30.9000244143036 14.9999999999315)"
691177,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,15.0,-30.9,30,1007,"LINESTRING (-30.9000244143036 14.9999999999315, -31.1999511716224 15.1000003813459)"
691178,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,15.1,-31.2,30,1007,"LINESTRING (-31.1999511716224 15.1000003813459, -31.5000000001068 15.3000001907773)"
691179,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,15.3,-31.5,30,1007,"LINESTRING (-31.5000000001068 15.3000001907773, -31.6999511716526 15.6000003818445)"
691180,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,15.6,-31.7,30,1007,"LINESTRING (-31.6999511716526 15.6000003818445, -31.900024414364 16.0000000003688)"
691181,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,16.0,-31.9,30,1007,"LINESTRING (-31.900024414364 16.0000000003688, -32.000000000137 16.5000000004248)"
691182,2022278N14331,NA,NA,Unnamed,TS,2022,10,5,1665028800000,16.5,-32.0,30,1007,"LINESTRING (-32.000000000137 16.5000000004248, -32.0999755859099 17.0000000001936)"
691183,2022278N14331,NA,NA,Unnamed,TS,2022,10,6,1665115200000,17.0,-32.1,30,1007,"LINESTRING (-32.0999755859099 17.0000000001936, -32.4000244143943 17.3999996185845)"
691184,2022278N14331,NA,NA,Unnamed,TS,2022,10,6,1665115200000,17.4,-32.4,30,1007,"LINESTRING (-32.4000244143943 17.3999996185845, -32.8000488277532 17.7000007626176)"
691185,2022278N14331,NA,NA,Unnamed,TS,2022,10,6,1665115200000,17.7,-32.8,30,1007,"LINESTRING (-32.8000488277532 17.7000007626176, -33.3000488277834 17.8999996181107)"
691186,2022278N14331,NA,NA,Unnamed,TS,2022,10,6,1665115200000,17.9,-33.3,30,1008,"LINESTRING (-33.3000488277834 17.8999996181107, -33.9000244144849 18.1000003812774)"
691187,2022278N14331,NA,NA,Unnamed,TS,2022,10,6,1665115200000,18.1,-33.9,30,1008,"LINESTRING (-33.9000244144849 18.1000003812774, -34.500000000288 18.399999618695)"
691188,2022278N14331,NA,NA,Unnamed,TS,2022,10,6,1665115200000,18.4,-34.5,30,1009,"LINESTRING (-34.500000000288 18.399999618695, -35.0000000003182 18.7000007633111)"
691189,2022280N11294,NA,CS,Julia,DS,2022,10,6,1665115200000,11.4,-66.5,30,1006,"LINESTRING (-66.500000000425 11.3999996182885, -67.0999755862281 11.500000000036)"
691190,2022280N11294,NA,CS,Julia,DS,2022,10,6,1665115200000,11.5,-67.1,30,1006,"LINESTRING (-67.0999755862281 11.500000000036, -67.8000488280715 11.600000381129)"
691191,2022280N11294,NA,CS,Julia,DS,2022,10,6,1665115200000,11.6,-67.8,30,1005,"LINESTRING (-67.8000488280715 11.600000381129, -68.4999999996475 11.8000001910279)"
691192,2022280N11294,NA,CS,Julia,DS,2022,10,6,1665115200000,11.8,-68.5,30,1005,"LINESTRING (-68.4999999996475 11.8000001910279, -69.1999511721219 11.8999996187695)"
691193,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,11.9,-69.2,30,1004,"LINESTRING (-69.1999511721219 11.8999996187695, -69.8000488281923 11.9999999999199)"
691194,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.0,-69.8,30,1004,"LINESTRING (-69.8000488281923 11.9999999999199, -70.5999755855413 12.1000003815761)"
691195,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.1,-70.6,30,1004,"LINESTRING (-70.5999755855413 12.1000003815761, -71.1999511722427 12.1999998090186)"
691196,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.2,-71.2,30,1004,"LINESTRING (-71.1999511722427 12.1999998090186, -71.300048828283 12.1999998090186)"
691197,2022280N11294,NA,NA,Julia,TS,2022,10,7,1665201600000,12.2,-71.3,31,1004,"LINESTRING (-71.300048828283 12.1999998090186, -72.0999755856319 12.5000000002813)"
691198,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.5,-72.1,35,1002,"LINESTRING (-72.0999755856319 12.5000000002813, -72.9000244141465 12.6999998089308)"
691199,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.7,-72.9,38,1002,"LINESTRING (-72.9000244141465 12.6999998089308, -73.800048828434 12.8000001904575)"
691200,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.8,-73.8,40,1002,"LINESTRING (-73.800048828434 12.8000001904575, -74.6999511715559 12.8000001904575)"
691201,2022280N11294,NA,CS,Julia,TS,2022,10,7,1665201600000,12.8,-74.7,43,1001,"LINESTRING (-74.6999511715559 12.8000001904575, -75.5000000000705 12.8000001904575)"
691202,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.8,-75.5,45,999,"LINESTRING (-75.5000000000705 12.8000001904575, -76.400024414358 12.6999998089308)"
691203,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.7,-76.4,48,999,"LINESTRING (-76.400024414358 12.6999998089308, -77.1999511717069 12.6999998089308)"
691204,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.7,-77.2,50,999,"LINESTRING (-77.1999511717069 12.6999998089308, -78.0999755859945 12.6999998089308)"
691205,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.7,-78.1,53,997,"LINESTRING (-78.0999755859945 12.6999998089308, -78.900024414509 12.6999998089308)"
691206,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.7,-78.9,55,994,"LINESTRING (-78.900024414509 12.6999998089308, -79.699951171858 12.6999998089308)"
691207,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.7,-79.7,58,994,"LINESTRING (-79.699951171858 12.6999998089308, -80.5000000003726 12.6000003817237)"
691208,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.6,-80.5,60,993,"LINESTRING (-80.5000000003726 12.6000003817237, -81.3000488279889 12.5000000002813)"
691209,2022280N11294,NA,CS,Julia,TS,2022,10,8,1665288000000,12.5,-81.3,63,991,"LINESTRING (-81.3000488279889 12.5000000002813, -81.9999999995649 12.5000000002813)"
691210,2022280N11294,NA,CS,Julia,TS,2022,10,9,1665374400000,12.5,-82.0,65,989,"LINESTRING (-81.9999999995649 12.5000000002813, -82.5999755862664 12.3999996187908)"
691211,2022280N11294,NA,CS,Julia,TS,2022,10,9,1665374400000,12.4,-82.6,70,986,"LINESTRING (-82.5999755862664 12.3999996187908, -83.3000488281097 12.3999996187908)"
691212,2022280N11294,NA,CS,Julia,TS,2022,10,9,1665374400000,12.4,-83.3,75,982,"LINESTRING (-83.3000488281097 12.3999996187908, -83.5999755863268 12.3999996187908)"
691213,2022280N11294,NA,CS,Julia,TS,2022,10,9,1665374400000,12.4,-83.6,75,982,"LINESTRING (-83.5999755863268 12.3999996187908, -83.9999999996858 12.3999996187908)"
691214,2022280N11294,NA,NA,Julia,TS,2022,10,9,1665374400000,12.4,-84.0,71,983,"LINESTRING (-83.9999999996858 12.3999996187908, -84.6999511721601 12.3000001905374)"
691215,2022280N11294,NA,NA,Julia,TS,2022,10,9,1665374400000,12.3,-84.7,65,985,"LINESTRING (-84.6999511721601 12.3000001905374, -85.4000244140035 12.3000001905374)"
691216,2022280N11294,NA,NA,Julia,TS,2022,10,9,1665374400000,12.3,-85.4,55,987,"LINESTRING (-85.4000244140035 12.3000001905374, -86.1999511722508 12.3000001905374)"
691217,2022280N11294,NA,NA,Julia,TS,2022,10,9,1665374400000,12.3,-86.2,45,988,"LINESTRING (-86.1999511722508 12.3000001905374, -86.9000244140941 12.3999996187908)"
691218,2022280N11294,NA,NA,Julia,TS,2022,10,9,1665374400000,12.4,-86.9,43,991,"LINESTRING (-86.9000244140941 12.3999996187908, -87.5999755856702 12.6000003817237)"
691219,2022280N11294,EP,MM,Julia,TS,2022,10,10,1665460800000,12.6,-87.6,40,993,"LINESTRING (-87.5999755856702 12.6000003817237, -88.1999511714733 12.8000001904575)"
691220,2022280N11294,EP,MM,Julia,TS,2022,10,10,1665460800000,12.8,-88.2,38,996,"LINESTRING (-88.1999511714733 12.8000001904575, -88.8000488284421 13.1000003812692)"
691221,2022280N11294,EP,MM,Julia,TS,2022,10,10,1665460800000,13.1,-88.8,35,998,"LINESTRING (-88.8000488284421 13.1000003812692, -89.3000488284723 13.399999618159)"
691222,2022280N11294,EP,MM,Julia,TS,2022,10,10,1665460800000,13.4,-89.3,35,1000,"LINESTRING (-89.3000488284723 13.399999618159, -89.6999511715639 13.6000003815828)"
691223,2022280N11294,EP,MM,Julia,TS,2022,10,10,1665460800000,13.6,-89.7,35,1001,"LINESTRING (-89.6999511715639 13.6000003815828, -89.9000244142754 13.6999998096696)"
691392,2022285N19266,NA,GM,Karl,TS,2022,10,11,1665547200000,19.0,-94.1,30,1007,"LINESTRING (-94.0999755860629 19.0000000001198, -94.3000488278761 19.2999992368073)"
691393,2022285N19266,NA,GM,Karl,TS,2022,10,11,1665547200000,19.3,-94.3,33,1007,"LINESTRING (-94.3000488278761 19.2999992368073, -94.5000000003202 19.600000381134)"
691394,2022285N19266,NA,GM,Karl,TS,2022,10,11,1665547200000,19.6,-94.5,35,1006,"LINESTRING (-94.5000000003202 19.600000381134, -94.699951171866 19.8999996181856)"
691395,2022285N19266,NA,GM,Karl,TS,2022,10,11,1665547200000,19.9,-94.7,35,1006,"LINESTRING (-94.699951171866 19.8999996181856, -94.8000488279063 20.2000007633495)"
691396,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,20.2,-94.8,35,1005,"LINESTRING (-94.8000488279063 20.2000007633495, -94.9000244136792 20.4999999998374)"
691397,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,20.5,-94.9,35,1005,"LINESTRING (-94.9000244136792 20.4999999998374, -94.9000244136792 20.8999996188328)"
691398,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,20.9,-94.9,35,1004,"LINESTRING (-94.9000244136792 20.8999996188328, -94.9000244136792 21.2000007627649)"
691399,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,21.2,-94.9,38,1003,"LINESTRING (-94.9000244136792 21.2000007627649, -94.8000488279063 21.5000000001851)"
691400,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,21.5,-94.8,40,1002,"LINESTRING (-94.8000488279063 21.5000000001851, -94.699951171866 21.7999992373337)"
691401,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,21.8,-94.7,45,1001,"LINESTRING (-94.699951171866 21.7999992373337, -94.5999755860932 21.9999999996193)"
691402,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,22.0,-94.6,50,1000,"LINESTRING (-94.5999755860932 21.9999999996193, -94.400024413649 22.2000007631004)"
691403,2022285N19266,NA,GM,Karl,TS,2022,10,12,1665633600000,22.2,-94.4,50,1000,"LINESTRING (-94.400024413649 22.2000007631004, -94.3000488278761 22.3999996187733)"
691404,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,22.4,-94.3,50,1000,"LINESTRING (-94.3000488278761 22.3999996187733, -94.3000488278761 22.5000000002187)"
691405,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,22.5,-94.3,48,1000,"LINESTRING (-94.3000488278761 22.5000000002187, -94.3000488278761 22.3999996187733)"
691406,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,22.4,-94.3,45,1000,"LINESTRING (-94.3000488278761 22.3999996187733, -94.1999511718358 22.2000007631004)"
691407,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,22.2,-94.2,45,1000,"LINESTRING (-94.1999511718358 22.2000007631004, -94.00000000029 21.8999996185335)"
691408,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,21.9,-94.0,45,1000,"LINESTRING (-94.00000000029 21.8999996185335, -93.8000488278459 21.6000003812848)"
691409,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,21.6,-93.8,43,1000,"LINESTRING (-93.8000488278459 21.6000003812848, -93.5999755860327 21.2999992373339)"
691410,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,21.3,-93.6,40,999,"LINESTRING (-93.5999755860327 21.2999992373339, -93.3000488278157 21.100000381775)"
691411,2022285N19266,NA,GM,Karl,TS,2022,10,13,1665720000000,21.1,-93.3,40,999,"LINESTRING (-93.3000488278157 21.100000381775, -93.0000000002296 20.8999996188328)"
691412,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,20.9,-93.0,40,998,"LINESTRING (-93.0000000002296 20.8999996188328, -92.8000488277854 20.6000003811716)"
691413,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,20.6,-92.8,38,998,"LINESTRING (-92.8000488277854 20.6000003811716, -92.5999755859723 20.2999992366866)"
691414,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,20.3,-92.6,35,997,"LINESTRING (-92.5999755859723 20.2999992366866, -92.5999755859723 20.0000000001039)"
691415,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,20.0,-92.6,35,997,"LINESTRING (-92.5999755859723 20.0000000001039, -92.5999755859723 19.7999992373618)"
691416,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,19.8,-92.6,35,997,"LINESTRING (-92.5999755859723 19.7999992373618, -92.5999755859723 19.600000381134)"
691417,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,19.6,-92.6,35,998,"LINESTRING (-92.5999755859723 19.600000381134, -92.5999755859723 19.3999996182436)"
691418,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,19.4,-92.6,35,999,"LINESTRING (-92.5999755859723 19.3999996182436, -92.5999755859723 19.2000007631631)"
691419,2022285N19266,NA,GM,Karl,TS,2022,10,14,1665806400000,19.2,-92.6,33,1002,"LINESTRING (-92.5999755859723 19.2000007631631, -92.6999511717452 19.0000000001198)"
691420,2022285N19266,NA,GM,Karl,DS,2022,10,15,1665892800000,19.0,-92.7,30,1004,"LINESTRING (-92.6999511717452 19.0000000001198, -92.8000488277854 18.7999992367456)"
691421,2022285N19266,NA,GM,Karl,DS,2022,10,15,1665892800000,18.8,-92.8,28,1006,"LINESTRING (-92.8000488277854 18.7999992367456, -92.9000244144567 18.7000007633111)"
691422,2022285N19266,NA,GM,Karl,DS,2022,10,15,1665892800000,18.7,-92.9,25,1007,"LINESTRING (-92.9000244144567 18.7000007633111, -93.0999755860025 18.6000003816104)"
691423,2022285N19266,NA,GM,Karl,DS,2022,10,15,1665892800000,18.6,-93.1,23,1008,"LINESTRING (-93.0999755860025 18.6000003816104, -93.3000488278157 18.5000000002872)"
691424,2022285N19266,NA,GM,Karl,DS,2022,10,15,1665892800000,18.5,-93.3,20,1009,"LINESTRING (-93.3000488278157 18.5000000002872, -93.5999755860327 18.399999618695)"
691425,2022285N19266,NA,GM,Karl,DS,2022,10,15,1665892800000,18.4,-93.6,20,1010,"LINESTRING (-93.5999755860327 18.399999618695, -94.00000000029 18.399999618695)"
691488,2022293N15259,EP,MM,Roslyn,TS,2022,10,20,1666324800000,15.1,-100.9,30,1007,"LINESTRING (-100.900024414042 15.1000003813459, -101.099975585588 15.1000003813459)"
691489,2022293N15259,EP,MM,Roslyn,TS,2022,10,20,1666324800000,15.1,-101.1,30,1007,"LINESTRING (-101.099975585588 15.1000003813459, -101.300048828299 15.1000003813459)"
691490,2022293N15259,EP,MM,Roslyn,TS,2022,10,20,1666324800000,15.1,-101.3,30,1007,"LINESTRING (-101.300048828299 15.1000003813459, -101.499999999845 15.1000003813459)"
691491,2022293N15259,EP,MM,Roslyn,TS,2022,10,20,1666324800000,15.1,-101.5,33,1007,"LINESTRING (-101.499999999845 15.1000003813459, -101.800048828329 15.1000003813459)"
691492,2022293N15259,EP,MM,Roslyn,TS,2022,10,20,1666324800000,15.1,-101.8,35,1006,"LINESTRING (-101.800048828329 15.1000003813459, -102.099975585648 15.1999998096178)"
691493,2022293N15259,EP,MM,Roslyn,TS,2022,10,20,1666324800000,15.2,-102.1,38,1005,"LINESTRING (-102.099975585648 15.1999998096178, -102.400024414132 15.3000001907773)"
